"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"655","Courtney Ramey","Texas","B12",74.7,104.7,17.2,48.6,1.9,12.6,10.2,14.1,0.8,2.1,24.5,"Sr","3-Jun","Arizona",2.28953
"656","Malachi Smith","Chattanooga","SC",89.5,117.7,28,54.5,6,16.7,17.1,14.7,0.4,2.9,35.4,"So","4-Jun","Gonzaga",1.59383
"657","Jaylon Tyson","Texas","B12",4,87.3,18.5,40,4.4,15.8,10.9,18.3,4.4,4.5,20,"Fr","7-Jun","Texas Tech",4.19087
"658","Rashad Bolden","Southern Miss","CUSA",66.7,81.2,17.8,39.8,0.7,6.4,13.4,19.1,0.1,0.9,14.7,"Fr","Jun-00","McNeese St.",-3.12393
"659","Grant Basile","Wright St.","Horz",82,108.5,28.7,53.4,9.2,20.6,13.2,18.1,5,1.6,33.8,"Jr","9-Jun","Virginia Tech",0.0397939
"660","Elijah Kennedy","Florida","SEC",10.9,56.4,21.1,25.4,0,13,7.7,17.1,0.7,3.6,3.4,"Fr","3-Jun","Texas St.",-1.01853
"661","Coreyoun Rushin","Chicago St.","WAC",63.2,91.7,22.5,47.4,9.3,18.8,12.2,22.6,2.5,2.3,45.2,"Sr","5-Jun","Tarleton St.",-1.27104
"662","D'Moi Hodge","Cleveland St.","Horz",71,115.9,22.9,56.3,3.3,9.4,9.8,11.8,2.8,4.4,26.9,"Sr","4-Jun","Missouri",1.57697
"663","DaJuan Gordon","Missouri","SEC",59.1,92.7,20.2,48.2,5.6,13.4,10.4,23.6,1.2,1.9,21.2,"Jr","3-Jun","New Mexico St.",-0.385625
"664","Braden Bell","Marist","MAAC",37.3,94.6,17.3,43.8,4.1,18.8,10.4,16.7,2.6,1.7,12.4,"Sr","7-Jun","Prairie View A&M",0.185451
"665","Alex Caldwell","North Carolina Central","MEAC",23.5,89,21.4,43.2,2.2,8.8,16.3,20.5,1,2.9,23.9,"Sr","Jun-00","UNC Asheville",-0.728445
"666","Junior Ballard","Fresno St.","MWC",28.5,108.3,14.6,52.7,0.9,7.9,6,10.8,1,1.7,22.3,"Sr","3-Jun","Weber St.",1.85299
"667","Chris Payton","Pittsburgh","ACC",3.1,90.6,19.2,75,12.3,18.5,17.6,40.5,3.2,1.6,50,"Jr","7-Jun","Kent St.",2.10612
"668","Keith Dinwiddie Jr.","San Diego St.","MWC",13.7,80.7,17.5,37.5,0,9.8,7.9,13.7,0,1.4,7.1,"So","Jun-00","Weber St.",1.02757
"669","Tyler Beard","Georgetown","BE",29.8,82.6,18,38.9,1.4,11.7,18.7,30.4,0.6,1.4,43.2,"Fr","2-Jun","Pacific",-1.49646
"670","Jarkel Joiner","Mississippi","SEC",52.6,108.9,21.8,48,1.2,10.5,16.2,8.1,0.2,2.3,25.3,"Sr","1-Jun","North Carolina St.",0.991311
"671","Brandon Murray","LSU","SEC",74.7,102.5,17.1,49.5,2.7,8.1,12,17.5,0.9,2,22.5,"Fr","5-Jun","Georgetown",1.77196
"672","Elijah McCadden","Georgia Southern","SB",62.2,89.8,28.2,46.7,4.9,14.1,21,26,0.2,2,53.6,"Sr","4-Jun","Memphis",-0.950986
"673","Mezie Offurum","Mount St. Mary's","NEC",77.2,98.5,22.2,48,5.4,13.9,11.3,18.1,2,2.2,37.7,"Sr","8-Jun","James Madison",0.429137
"674","Noah Carter","Northern Iowa","MVC",65.7,111,28.1,53,2.7,16,16.3,11.2,1.8,1.4,35.7,"So","6-Jun","Missouri",-0.24616
"675","Garrison Wade","Dartmouth","Ivy",59,91.7,17.7,47.1,4.6,19,6.8,21.4,2.8,1.3,25.5,"Sr","6-Jun","Cal St. Fullerton",0.0802856
"676","Amadou Sylla","Tennessee Tech","OVC",44.5,102.9,17.6,50.8,14.6,20,4.4,16.4,4.5,1.4,47.6,"Jr","8-Jun","UNC Asheville",-1.54204
"677","Devin Askew","Texas","B12",36.9,90,11.6,45.5,0.7,7.1,16,27.5,0.7,3.2,33.3,"So","3-Jun","California",3.69937
"678","Tariq Balogun","Eastern Kentucky","ASun",21.9,107.1,13,61.1,5.2,10.1,2.9,23.1,9.5,0.7,83.3,"So","10-Jun","Binghamton",-0.215193
"679","Selton Miguel","Kansas St.","B12",51.4,86,21,39.7,4.5,14.8,12.4,19.4,0.9,1.6,32.1,"So","4-Jun","South Florida",0.269678
"680","Matthew Mayer","Baylor","B12",54.9,108.2,21.1,48.5,5.8,19.9,8.3,11.7,3.9,3.2,20.6,"Sr","9-Jun","Illinois",3.86614
"681","Rifen Miguel","Troy","SB",16.5,86.1,20.1,48.2,8.2,16.2,9.7,25.6,1.2,0.9,17.9,"Jr","8-Jun","Tennessee Martin",-0.248657
"682","Gavin Baxter","BYU","WCC",6.2,106.1,23.8,62.1,11.3,10.6,8,20.7,8,0.7,27.6,"Sr","9-Jun","Utah",3.01975
"683","Xavier Bell","Drexel","CAA",63,105.5,21.5,53.9,1.9,4.3,12.6,15.5,0.4,0.8,16.4,"So","3-Jun","Wichita St.",-1.309
"684","Greg Parham","VMI","SC",88.8,112.4,26.1,55.5,2.6,9.5,23.1,14.1,0.3,1.8,23.4,"Sr","4-Jun","South Alabama",-1.39787
"685","Lewis Djonkam","Radford","BSth",34.9,118.1,16.3,63.5,9.6,6.2,7,15.8,1.6,1.3,35.3,"Sr","9-Jun","Morgan St.",0.0641098
"686","Ebrima Dibba","Coastal Carolina","SB",83.7,100.2,17.4,48.2,2.1,12.7,28.1,30.9,0,2.2,53,"Jr","6-Jun","South Carolina",0.664885
"687","Will Richard","Belmont","OVC",68.1,113.6,21.3,54.2,7.6,18.3,10.7,13.2,3.5,2.5,32.2,"Fr","5-Jun","Florida",0.864148
"688","Joey Calcaterra","San Diego","WCC",64.4,90.2,19.7,45.4,1.1,10.6,10.7,19.7,0.2,1.3,16.4,"Sr","3-Jun","Connecticut",-0.446627
"689","Mario McKinney Jr.","New Mexico St.","WAC",25.4,85.6,23.4,50.6,4.7,13,15.2,32.8,0.4,2.2,45.1,"So","1-Jun","UTEP",0.719717
"690","Jabe Mullins","Saint Mary's","WCC",24.2,117.4,14.8,55.6,4.1,9.5,6.3,7.8,0.7,1.7,14.8,"So","6-Jun","Washington St.",1.4536
"691","Britton Johnson","Alabama","SEC",1.5,65.7,30.5,22.7,31.7,10.7,0,17.8,0,2.7,9.1,"Sr","4-Jun","Samford",-7.5532
"692","Tyree Eady","North Dakota St.","Sum",81.7,107.8,17.8,52.7,3.9,12.9,13.1,17.7,1.1,1.8,26.2,"Jr","5-Jun","North Texas",1.14916
"693","Matt Herasme","Marist","MAAC",68.5,94.2,10,45.5,4,14.9,5.6,20.8,1.4,1.2,8.3,"Sr","3-Jun","New Hampshire",0.0356436
"694","Nana Akenten","Southeast Missouri St.","OVC",43.5,99.3,18.9,47.3,5.3,21.5,6,9,3.2,1.9,18.7,"Jr","6-Jun","Mercer",-1.50116
"695","Joe Reece","Bowling Green","MAC",34.3,112.2,26.4,52.8,10.2,18.5,6.9,12.8,2.5,2.7,55.3,"Jr","9-Jun","Duquesne",-0.927557
"696","Nicholas McMullen","Murray St.","OVC",23.1,103.8,18.6,54.1,17.1,14.6,6.1,22,4.7,0.4,52.5,"Fr","8-Jun","UNC Asheville",-0.0652237
"697","Brevin Galloway","Boston College","ACC",46.3,86.9,21.5,40.2,0.4,7.2,11.9,14.1,0.8,2.8,11.1,"Sr","2-Jun","Clemson",0.0147755
"698","Sam Griesel","North Dakota St.","Sum",67.9,113.9,23.2,52.8,3.9,18.1,20.6,14.8,1.1,1.3,53.6,"Jr","6-Jun","Nebraska",0.724795
"699","Tyreke Locure","UAB","CUSA",4.1,72.2,22.4,36.8,0,14.4,15,23.3,0,6.2,21.1,"So","Jun-00","Louisiana Monroe",2.07211
"700","Jalen Hodge","James Madison","CAA",29.7,109.8,13.3,55.7,0.4,11,5.6,12,0,1.8,11.4,"Jr","1-Jun","SIU Edwardsville",-0.358526
"701","Mason Forbes","Harvard","Ivy",31.3,105.5,18.1,59.7,11.2,12,8.8,23,3.8,0.8,41.9,"Sr","8-Jun","Saint Mary's",0.154026
"702","Devon Savage","James Madison","CAA",11.9,84.9,13.8,42,6.4,10.1,6.7,22.5,3,1.3,16,"Fr","4-Jun","Merrimack",-1.7379
"703","Tafari Simms","Milwaukee","Horz",43.5,96.3,19.2,48.3,6.3,11.1,4.7,20,1.5,1.4,23.8,"Jr","7-Jun","Western Michigan",-1.99798
"704","Bryce McBride","Eastern Michigan","MAC",54.2,101.7,21.8,45.7,2,7,12.3,14.4,0.5,2,48.1,"Jr","2-Jun","Youngstown St.",-1.06899
"705","Jalen Blackmon","Grand Canyon","WAC",12.6,105.9,17,47.4,0.8,8.7,15.3,19.2,0,1.2,23.1,"Fr","3-Jun","Stetson",0.385779
"706","Dravon Mangum","Radford","BSth",53.4,101.3,18.6,49.4,6.2,15,8.8,18.1,1.3,1.5,27.9,"Jr","8-Jun","Louisiana Tech",-0.832879
"707","Mikey Watkins","Merrimack","NEC",83.8,88.7,23.2,44.7,2.3,9.9,30.5,24.2,0.4,3,14.9,"Sr","11-May","UMass Lowell",-1.24677
"708","Donte Houston Jr.","UT Rio Grande Valley","WAC",24.1,90.9,17,57.8,9,11.3,2.3,26.5,1.9,1,29.7,"Fr","9-Jun","Southeastern Louisiana",-1.67759
"709","Bobby Harvey","IUPUI","Horz",13.5,82.6,16.5,38.8,3.3,14.5,8.6,15.9,0.9,0,7.5,"Sr","3-Jun","Portland St.",-2.35645
"710","Kerwin Walton","North Carolina","ACC",26.1,98.2,13.5,48.5,1.9,8,5.4,17.5,1,1,6.9,"So","5-Jun","Texas Tech",0.352808
"711","Jo Smith","Seton Hall","BE",1,140.2,20.5,60,26.9,9,0,0,17.2,0,0,"So","9-Jun","Buffalo",3.3412
"712","Jonathan Aku","Stephen F. Austin","WAC",5.8,57.8,24.2,33.3,14.5,18,5.3,42.7,3.7,0,46.7,"Jr","10-Jun","Grambling St.",-2.24304
"713","Jeremiah Hernandez","Kent St.","MAC",27.3,87.4,12.3,40,0.7,6.1,8.3,20.9,1.9,2.6,20,"So","4-Jun","Southern Indiana",1.40442
"714","Khalen Robinson","Arkansas","SEC",6.4,82.6,22.2,42.9,2.3,7,24.5,28.9,0,3.5,25,"So","Jun-00","Texas A&M",1.133
"715","Fletcher Abee","The Citadel","SC",78.7,112.3,16,53.5,1.6,8.4,10.2,9.7,1,1.1,26.3,"So","3-Jun","UNC Asheville",-2.06307
"716","Ahamadou Fofana","Canisius","MAAC",73.9,92.1,18.8,44,1.4,12,20.3,20.7,0.3,2.3,25.9,"Sr","1-Jun","Maryland Eastern Shore",-0.0578436
"717","Jalen Cobb","Fordham","A10",87.7,72.3,19.9,34.6,1.2,14.4,27.2,21.6,1.4,3,15.7,"Jr","1-Jun","Mercer",1.85209
"718","Francisco Farabello","TCU","B12",47.1,113.9,12.3,54.1,1.3,13.5,12,20.9,0.2,1.8,24.6,"Jr","3-Jun","Creighton",2.81785
"719","Maleeck Harden-Hayes","North Dakota St.","Sum",36.7,108.1,17.2,49.5,8.8,13,4.1,14.8,0.6,0.4,42.1,"So","7-Jun","UNC Wilmington",-1.03989
"720","Tamell Pearson","Western Illinois","Sum",62.6,105,20.6,56.1,9,16,8.3,22.6,0.9,1.3,42.2,"Jr","10-Jun","Appalachian St.",-1.34607
"721","Qua Grant","Wichita St.","Amer",40.2,94.5,19,42.7,3.6,11.7,22.2,20,0.5,3.8,26,"Jr","1-Jun","Sam Houston St.",2.97435
"722","Tay Mosher","East Carolina","Amer",0.5,33.2,30.7,0,18.6,19.1,28.8,62.9,0,0,0,"Fr","7-Jun","Bryant",-5.97117
"723","Demarcus Sharp","Missouri St.","MVC",11.3,100.8,18.5,45,2.5,14.5,28.4,21.3,0.7,2.4,43.3,"Sr","3-Jun","Northwestern St.",0.458031
"724","Trendon Hankerson","Northern Illinois","MAC",83.9,95.3,19.7,47.3,1,12.1,14.8,16.1,1.3,3.1,19,"Sr","2-Jun","Akron",1.21485
"725","Desmond Cambridge Jr.","Nevada","MWC",78.7,102.4,23.9,53,2.9,15.1,12.2,13.8,4.1,2.9,14.4,"Sr","4-Jun","Arizona St.",1.15502
"726","James Graham III","Maryland","B10",0.4,85.3,33.9,0,23.2,0,0,34.9,0,0,200,"Fr","8-Jun","Missouri St.",-6.95572
"727","Marko Lukic","Little Rock","SB",27.1,104.4,25.5,46.6,3.5,13.7,15.4,11.1,3.1,1.7,43.1,"Jr","7-Jun","Denver",-1.82333
"728","Noah Baumann","Georgia","SEC",53.3,115.1,15.5,58.3,1.1,17.1,8.9,11.9,1,0.7,21.5,"Sr","6-Jun","Grand Canyon",-1.64689
"729","Tre Jackson","Iowa St.","B12",25.4,92.8,16.5,52.6,1.3,8.5,11.3,23.2,0.7,3.3,2.1,"Jr","Jun-00","Western Carolina",3.21343
"730","Brycen Goodine","Providence","BE",9.1,101.7,17.2,45.2,1.9,9.9,3.2,17.3,0.9,3.5,41.9,"Jr","4-Jun","Fairfield",2.75587
"731","David N'Guessan","Virginia Tech","ACC",33.6,107.8,17.2,50.5,8.7,17.1,9.2,12.9,5.4,1.3,42.1,"So","9-Jun","Kansas St.",2.39587
"732","Franck Kepnang","Oregon","P12",36.1,104.5,16.9,57.5,8.6,15.3,0.8,21,9,0.9,38.1,"So","11-Jun","Washington",2.39195
"733","Sardaar Calhoun","Texas Tech","B12",4.3,110.5,21.7,47.8,2,10.9,11.9,12.8,0,2.8,30.4,"Sr","6-Jun","Drake",1.8841
"734","C.J. Kelly","Massachusetts","A10",56.3,98.1,22.5,49,3.4,16.1,12.5,20.9,1.2,2,28.9,"Jr","5-Jun","UCF",-2.28415
"735","Benjamin Bosmans-Verdonk","Illinois","B10",14.1,111.5,15.4,47.2,15.5,15.2,14.4,10.3,0,2.2,47.2,"So","8-Jun","South Carolina",2.66956
"736","Keishawn Davidson","Tennessee Tech","OVC",81.1,110.3,17,47.1,2.8,9.3,22.8,15.5,0.2,1.3,20.5,"So","2-Jun","Belmont",-1.76246
"737","D.J. Burns Jr.","Winthrop","BSth",51.6,107.9,32,61.7,8.1,16,15.7,18.5,2.4,1.2,22.1,"Jr","9-Jun","North Carolina St.",-0.904807
"738","Justin Vander Baan","Boston College","ACC",4.3,116.7,13.1,50,8,24.7,6.3,16.3,2.1,2.1,166.7,"So","Jul-00","Lafayette",1.3101
"739","Kyle Cardaci","Coppin St.","MEAC",72.9,90.6,15,44.6,1.2,7.5,7.7,12,0.1,2.9,15.5,"So","2-Jun","Saint Peter's",0.248249
"740","Deng Dut","Wyoming","MWC",4.8,63.5,16.8,16.7,2,10.5,16.2,16.9,0,1.9,26.7,"So","4-Jun","Southern Utah",0.194618
"741","Jamel Horton","Albany","AE",80.6,96.9,24.8,46,1.5,11.4,27.1,16.9,1.1,2,23.9,"Sr","4-Jun","Mississippi St.",-0.368061
"742","DeJuan Clayton","Hartford","AE",5.2,84.9,18.7,36.4,0,8.7,15.9,28.5,1.7,1.8,100,"Sr","2-Jun","California",-2.30317
"743","Dearon Tucker","Indiana St.","MVC",8.9,98.3,19.2,40.9,13.3,18.3,7.8,17.7,4.3,0.6,54.5,"So","10-Jun","Cal St. Northridge",-0.376965
"744","Tahj Small","Tarleton St.","WAC",78.8,95.3,24.4,46.8,4.2,16,9.7,16.9,1.7,1.7,24.9,"Sr","5-Jun","Utah Valley",-1.06481
"745","Connor Vanover","Arkansas","SEC",7.6,110.3,25.4,44.1,11.7,18.7,7.7,5.8,9.1,1,33.3,"Jr","3-Jul","Oral Roberts",1.67909
"746","Keegan Harvey","College of Charleston","CAA",16.3,126.8,18.8,66.7,9.7,16.8,5.9,8.8,3.3,0.6,18.2,"Fr","11-Jun","George Washington",-1.66505
"747","Ben Sternberg","Cleveland St.","Horz",0.7,34.4,38.9,0,0,0,0,18.8,0,0,100,"Sr","Jun-00","Missouri",-15.4554
"748","Bryce Washington","Penn","Ivy",8.2,112.4,15.8,62.5,3.7,13.4,5.9,23.7,2.3,0,30,"Sr","4-Jun","Hofstra",-3.76716
"749","Erik Oliver","South Dakota","Sum",37.2,98.7,19.1,47.8,2.9,13.7,6.7,12.2,0.8,1.6,18.1,"So","1-Jun","Tennessee Tech",-1.28407
"750","Mylik Wilson","Texas Tech","B12",32.4,96.9,13,45.1,2.4,10.8,18.7,25.6,4.9,4.7,38,"Jr","3-Jun","Houston",7.1031
"751","Otis Frazier III","George Mason","A10",13,106.2,16.8,65.8,7.8,18.5,2.7,15.8,2.4,3.4,36.8,"So","6-Jun","UTEP",1.78011
"752","Justin Winston","Robert Morris","Horz",32.6,95.3,22.7,51.8,2.2,14.8,8.3,22.4,2.3,1.6,18.6,"Jr","8-Jun","Coppin St.",-2.09388
"753","Marcus Hammond","Niagara","MAAC",82.5,107.1,28.8,51,2.7,14.4,19.7,13.9,0.8,1.4,33,"Sr","3-Jun","Notre Dame",-0.373819
"754","Bradley Ezewiro","LSU","SEC",2.1,95.9,22.9,40,15.5,7.7,0,8.6,4.8,0,60,"Fr","8-Jun","Georgetown",-2.33057
"755","Jesse Zarzuela","Coppin St.","MEAC",49.8,88.7,27.6,44.6,1.1,8.9,25.6,19,0,2.4,25.9,"So","3-Jun","Central Michigan",-1.50681
"756","Tre Gomillion","Cleveland St.","Horz",71.3,110.2,20.2,56.8,6.2,13.1,20,21.1,1.2,2.4,36.2,"Sr","4-Jun","Missouri",-0.0817421
"757","Jaedon LeDee","TCU","B12",33.4,117.6,18.9,53.8,13.6,16.4,3.8,10.7,0.9,1.2,54.9,"Jr","9-Jun","San Diego St.",-1.02266
"758","Trey Smith","San Jose St.","MWC",60.4,93.7,15.3,41.9,0.8,5.4,10.1,7.1,0,1.2,12.5,"Sr","3-Jun","Idaho",-2.45883
"759","Grant Sherfield","Nevada","MWC",80.6,104.5,29.7,47.9,0.6,12,38.5,17,0,0.9,30.4,"Jr","2-Jun","Oklahoma",-1.82989
"760","Clarence Jackson","Wichita St.","Amer",32.9,97.3,17.9,44.1,8.6,18.3,8.3,19.7,1.5,2.2,31.9,"So","7-Jun","Jacksonville St.",1.36199
"761","Matt Veretto","Delaware","CAA",48,121.3,14.7,60.5,5.6,10.5,3.4,8.9,0.9,0.7,17,"Fr","7-Jun","Vermont",-2.61589
"762","Darin Green Jr.","UCF","Amer",74.3,109.7,20.2,53,2.8,6.7,11.3,11.1,0.8,1.4,11.9,"Jr","4-Jun","Florida St.",-0.707419
"763","Parker Stewart","Indiana","B10",58.7,102,13,51.6,0.7,9,7.2,13.1,0.3,1,15,"Jr","5-Jun","Tennessee Martin",1.27179
"764","Darrius Hughes","Nebraska Omaha","Sum",46.6,92.4,27,51,7.4,16,2.9,21.9,1.2,1,44.2,"Jr","7-Jun","Wagner",-3.78543
"765","Duke Deen","Troy","SB",55.2,101.6,22.9,48.6,2.1,9.2,26.2,21.7,0.2,1.9,29.2,"Fr","8-May","Bradley",-0.356773
"766","Toni Rocak","UC San Diego","BW",63.8,88.3,36.6,48,5.5,22.4,19.9,23.2,2.2,2.6,50.3,"Sr","8-Jun","San Francisco",-0.560076
"767","Josiah Allick","UMKC","Sum",39.3,102.3,24.5,58,5.7,22.9,8.5,21.4,2,1.1,34.1,"Jr","8-Jun","New Mexico",-0.338489
"768","Sam Mervis","Indiana St.","MVC",2.3,70.6,12.6,50,0,22.4,27.8,53.2,0,2.2,0,"Fr","11-May","Southern Indiana",1.11196
"769","Andersson Garcia","Mississippi St.","SEC",35.3,104.3,19.5,57.2,11.8,23,18,25.8,1.8,4.6,76.7,"So","7-Jun","Texas A&M",4.57807
"770","KJ Williams","Murray St.","OVC",74.3,117.9,26.4,55.9,10.7,22.6,5.3,11.1,2.6,3,27.3,"Jr","10-Jun","LSU",1.38005
"771","Ali Abdou Dibba","Chicago St.","WAC",10.2,102.5,25.6,56,4.2,11.5,2,25.1,0.9,2.8,57.1,"Fr","4-Jun","Abilene Christian",-2.29774
"772","Jarius Cook","North Dakota St.","Sum",64,111,15.9,53.2,1.7,8.1,6.2,9.6,1,0.4,22.7,"So","3-Jun","Jacksonville",-0.588432
"773","Gerald Liddell","Alabama St.","SWAC",58.3,96.9,20.9,47.8,5.9,16.9,11.9,19.8,3.6,1.9,42.3,"Jr","8-Jun","Detroit",-0.841367
"774","Remy Lemovou","Coppin St.","MEAC",5.5,82.5,17.2,54.5,13.2,20.6,0,40.4,1.6,0,45.5,"So","9-Jun","Lindenwood",-3.09896
"775","Michael Graham","Elon","CAA",51.2,114.1,22.9,61,14.3,23.9,9,16.6,7.6,1.3,27,"So","8-Jun","Loyola Marymount",0.858995
"776","Max Agbonkpolo","USC","P12",51.5,101,18.8,51.7,4.4,13,6.2,19.1,2.6,1.5,23.2,"Jr","9-Jun","Wyoming",1.15735
"777","Rayshon Harrison","Presbyterian","BSth",88.5,98.8,28.7,41.2,2.7,12.2,21,14.4,0.6,1.8,30.7,"So","4-Jun","Grand Canyon",-1.43678
"778","Maks Klanjscek","Maine","AE",68.2,97.3,20.5,53.1,1.8,8.4,14.4,18.8,0.3,2,10.7,"Jr","4-Jun","Houston Christian",-3.09971
"779","Kale Catchings","Harvard","Ivy",57.6,104.3,19,58,5.1,13.3,7,18.7,1.8,2.4,36.4,"Sr","6-Jun","Duke",1.03898
"780","Onyebuchi Ezeakudo","Pittsburgh","ACC",46.7,90.7,9.2,48.5,2.9,8,13,27.2,0.2,2.1,16.7,"Sr","Jun-00","Radford",0.8805
"781","Joseph Bamisile","George Washington","A10",77.5,99.6,27.1,53,5.3,12.7,9.8,16.4,3.1,2.3,16.9,"So","4-Jun","Oklahoma",-0.583395
"782","Daniel Akin","Cal Baptist","WAC",67.6,102.7,22.4,51.8,8.7,25.8,11.4,22.8,3.9,1.4,100.5,"Sr","9-Jun","Utah St.",1.44456
"783","KJ Johnson","Lipscomb","ASun",52.3,91.3,21.8,43.8,0.8,8,25.1,22.8,0.3,0.4,42,"So","3-Jun","North Alabama",-3.73681
"784","Devin Gordon","Mississippi Valley St.","SWAC",43.9,94.6,22.5,48.8,3.2,10.3,5.1,13.1,0.8,1,20.3,"Fr","4-Jun","North Carolina Central",-4.26995
"785","Desi Sills","Arkansas St.","SB",73.3,96.6,23.4,49.4,2.8,11.3,19.5,21.7,0.9,3.3,35.9,"Jr","2-Jun","Kansas St.",1.20642
"786","Sebastian Guitian","South Carolina St.","MEAC",0.1,0,0,0,0,0,0,0,0,0,0,"So","10-Jun","Southern Miss",-2.50007
"787","Vukasin Masic","Maine","AE",68.2,95.1,20.9,46.8,2.1,15.8,22,17.6,0,1.1,11.8,"So","5-Jun","Portland",-3.66876
"788","Jalen Graham","Arizona St.","P12",54.1,92.9,25.8,48.8,5.5,15.4,16.9,17.4,4.7,2,28.2,"Jr","9-Jun","Arkansas",2.73653
"789","Sekou Kalle","Akron","MAC",0.3,111.7,32.3,100,0,29.8,74.6,0,0,0,200,"Fr","10-Jun","Evansville",8.33885
"790","Kanye Jones","Boston College","ACC",21.8,63.4,16.4,33.3,0.8,8.7,3.2,25.4,0,1.3,16.7,"Fr","4-Jun","Buffalo",-2.09991
"791","Tanner Holden","Wright St.","Horz",88.9,112.8,27.9,50.9,7.5,16.1,14.1,14.9,0.6,2.3,54.6,"Jr","6-Jun","Ohio St.",-0.835694
"792","JaMonta Black","Missouri St.","MVC",70.8,117,13.6,56.1,1.3,11.8,5.2,8.3,0.6,0.7,7.6,"Jr","4-Jun","Northwestern St.",-0.755051
"793","Luka Tekavcic","Oral Roberts","Sum",0.7,156.8,19,125,0,26.4,25.8,36.8,0,0,0,"Fr","11-Jun","Coppin St.",4.89741
"794","James Rojas","Alabama","SEC",17.4,111.5,18.8,50,8.3,10.7,6.1,17.6,0.9,2.8,68.3,"Sr","8-Jun","Wichita St.",1.68881
"795","Kamari McGee","Green Bay","Horz",73.8,87.7,26.9,43.1,2.3,10.5,16.7,19.7,0.3,2.2,22.1,"Fr","Jun-00","Wisconsin",-1.90583
"796","Luke Turner","Wofford","SC",22.4,113.8,15.2,49.2,7.4,11.9,10.8,7.6,0,0.7,13.8,"Fr","7-Jun","UC Riverside",-1.65549
"797","Quentin Diboundje","Tennessee","SEC",2.5,110.8,20.8,45,6.4,20,26.7,8,0,3.3,60,"Fr","5-Jun","East Carolina",2.31199
"798","Owen Spencer","The Citadel","SC",5.8,60.5,9.7,0,5,13,4.8,26.8,3.1,0.9,140,"So","9-Jun","Ohio St.",-0.901959
"799","Dzmitry Ryuny","San Francisco","WCC",12.7,70.8,13.6,31.1,3.4,14.8,0.9,22.3,1.2,2.4,18.9,"Jr","9-Jun","Oregon St.",1.03632
"800","DeVon Baker","Tulane","Amer",40.9,90.8,19.4,43.9,1.7,6.2,6.8,9.3,0.5,2.6,13.5,"Jr","2-Jun","Ohio",-0.504377
"801","Bryan Antoine","Villanova","BE",13.1,87.1,11.6,29.8,1.8,11.7,8.1,5.5,0.6,1.6,9.5,"Jr","5-Jun","Radford",1.27425
"802","Donavan Moore","Green Bay","Horz",5.3,68,31.8,31.8,10.6,15.8,10.7,27.1,0,1.1,27.3,"Fr","3-Jun","Lindenwood",-5.82463
"803","Jaiden Delaire","Stanford","P12",58.8,94.7,25.5,46.7,6.5,13.7,10.1,21.4,1.9,1.6,51.2,"Sr","9-Jun","San Diego",0.131089
"804","Aanen Moody","Southern Utah","BSky",47.5,124,13.7,58,1.3,12.3,8.4,9.8,0,1.4,18.6,"Sr","3-Jun","Montana",-0.172062
"805","Jordan Rawls","Georgia St.","SB",13.7,81,19.9,32.4,2.1,8.2,17.5,24.5,0,0.8,45.9,"Jr","1-Jun","Western Kentucky",-3.82913
"806","Blake Sisley","Evansville","MVC",37.5,94.6,20.6,53.9,3,8.7,5.4,15.1,2.1,0.8,21.7,"Fr","8-Jun","Wright St.",-2.54102
"807","Josh Aldrich","USC Upstate","BSth",60.4,115.8,15.3,52.8,7.1,14.4,7.4,12.4,4.4,1.3,33.1,"Sr","8-Jun","Charlotte",-0.826751
"808","Marcus Tsohonis","VCU","A10",32.5,95.3,20.9,46.9,1.8,11.4,16.1,14.8,0.3,1.1,16.1,"Jr","3-Jun","Long Beach St.",0.373496
"809","Jorell Saterfield","UTEP","CUSA",51.5,111.6,12.5,53.9,1.8,8.8,5.9,7.1,0.7,1.9,5.2,"So","4-Jun","Portland St.",0.263774
"810","Jaylen Stinson","James Madison","CAA",0.6,84.8,24.3,50,0,17,0,33.9,0,0,50,"Fr","Jun-00","Merrimack",-5.87341
"811","Abdou Ndiaye","Illinois St.","MVC",19.1,109.3,11,51.5,9,14.3,5.1,17.4,6.8,2.2,38.2,"Jr","9-Jun","Seton Hall",1.66038
"812","Trenton McLaughlin","Central Connecticut","NEC",50.7,101.7,15.3,52.6,2.6,12.8,10.1,16.3,0.5,2.7,18.7,"Fr","6-Jun","Northern Arizona",-0.678969
"813","Leon Ayers III","Duquesne","A10",57.8,93.1,23.6,43.3,2.7,15.8,12.8,18.7,1.3,2.5,26.7,"Jr","5-Jun","Bowling Green",-0.656983
"814","Bryan Trimble Jr.","Akron","MAC",47.2,103.2,18.6,49.5,0.2,8.7,5.4,8.9,0,1.8,10.1,"Jr","2-Jun","Missouri St.",-0.670564
"815","Morris Udeze","Wichita St.","Amer",58.8,101.6,22.9,50.7,10.1,17.8,4.6,20.3,4.2,1,46.6,"Jr","8-Jun","New Mexico",0.482214
"816","Abdoul Karim Coulibaly","St. Bonaventure","A10",23.8,102.6,21.7,50.5,9.5,11.6,4.6,12.4,4.8,2.1,21.3,"So","9-Jun","UMass Lowell",1.04481
"817","Virshon Cotton","New Mexico St.","WAC",6.3,144.8,16.7,75,1.6,16.9,10.3,13.4,1.5,1.5,72.2,"Jr","2-Jun","Grambling St.",2.83885
