"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"654","TJ Moss","South Carolina","SEC",39.4,84.7,16.9,41.4,1.5,5.8,21.9,29.4,0.3,2.9,17.3,"So","4-Jun","McNeese St.",0.158896
"655","James Hampshire","Pacific","WCC",15,103.8,11.5,66.7,4.5,10.1,0,24.6,7.2,0,46.7,"Sr","1-Jul","UNLV",1.23255
"656","Joseph Bamisile","Virginia Tech","ACC",13,91.7,23.7,41.3,5.3,14.7,7.2,13.1,1,1,17.4,"Fr","4-Jun","George Washington",-2.0235
"657","Grant Coleman","Milwaukee","Horz",40.3,96.5,15.1,50,3,14.6,4.4,19.4,2.2,0.9,36.3,"Fr","7-Jun","Bryant",-1.21042
"658","Taryn Todd","TCU","B12",43.7,89.6,16.9,50,1.8,8,14.8,26.1,1.1,1.8,22.1,"Fr","5-Jun","New Mexico",0.325039
"659","Daivon Stephens","Coastal Carolina","SB",7.5,68.6,19.7,35.4,3.2,13.5,2.7,25.2,1.8,1.7,8.3,"Jr","7-Jun","Jacksonville",-1.7925
"660","Rashad Smith","Grand Canyon","WAC",3.9,112.6,19.1,50,3.7,13.3,21.6,18.8,0,3.6,50,"Jr","5-Jun","Idaho",2.93932
"661","Cam'Ron Fletcher","Kentucky","SEC",5.8,99.6,14.2,57.7,5.6,21.9,10.4,20.5,0,4.8,15.4,"Fr","6-Jun","Florida St.",6.28749
"662","Marcus Williams","Wyoming","MWC",76.9,101.6,27.4,51.6,0.7,8.9,28.7,20.1,0.8,2.5,39.9,"Fr","2-Jun","Texas A&M",-1.68998
"663","Donovan Ivory","Boise St.","MWC",0.6,58.1,9.1,0,0,0,25.4,0,0,9.5,0,"So","6-Jun","Green Bay",6.21825
"664","Jake Wolfe","Lipscomb","ASun",64.5,94.5,15.4,46.2,1.8,11.1,8.3,19.4,0.6,1,45.8,"So","5-Jun","Morehead St.",-1.89976
"665","Filip Rebraca","North Dakota","Sum",78.4,100.4,28.1,52.8,6.7,22.2,9.9,15.2,2.1,1.1,35.5,"Jr","9-Jun","Iowa",-1.51098
"666","Wendell Green Jr.","Eastern Kentucky","OVC",77.2,100.8,29,45.7,2.1,10.7,30.7,17,0.4,2.9,30.4,"Fr","11-May","Auburn",-0.384912
"667","Joey Brunk","Indiana","B10",48.7,101.1,19.4,52.2,9.8,20.4,6.7,15.7,2,0.6,30.1,"Jr","11-Jun","Ohio St.",1.0871
"668","Lynn Kidd","Clemson","ACC",3.4,103.2,17.9,33.3,15,11.1,5.8,21,7.8,0,66.7,"Fr","10-Jun","Virginia Tech",3.08535
"669","Tyson Walker","Northeastern","CAA",86.5,104.1,31.4,51.8,1.9,7.9,33.8,17.8,0.2,4.1,33.3,"So","Jun-00","Michigan St.",1.90123
"670","Andrew Platek","North Carolina","ACC",32.8,104.1,15,48.9,5.7,7.7,11.1,23.3,1.4,1.9,19.1,"Sr","4-Jun","Siena",1.90217
"671","Rasheem Dunn","St. John's","BE",58.3,92.3,20.6,42.5,1.2,10,23.1,21.4,0.2,2.6,36.4,"Sr","2-Jun","Robert Morris",0.556422
"672","Musa Jallow","Ohio St.","B10",32.3,101.7,11.7,51.6,4.5,11.2,7.3,20,3,1.5,37.7,"Jr","5-Jun","Charlotte",2.03405
"673","Mouhamadou Gueye","Stony Brook","AE",60.1,91,23.6,45.4,6.9,22.8,15.1,24.2,13,1.4,40.1,"Sr","9-Jun","Pittsburgh",3.5276
"674","RJ Glasper","Oral Roberts","Sum",45,99.7,19.1,48.1,1.9,9.6,11.5,18.5,0,1.4,25.9,"Sr","Jun-00","Incarnate Word",-1.94048
"675","Mack Smith","Eastern Illinois","OVC",52,110,16.4,52.4,2.1,10.1,11.9,11.6,1.2,1.8,16.3,"Sr","2-Jun","Western Michigan",-1.12633
"676","Tyrone Lyons","North Carolina A&T","MEAC",65.2,89.7,19.9,41.4,5.1,16.9,6.3,18.2,2.8,2.2,66.4,"Jr","7-Jun","Southern",-0.616295
"677","Patrick Good","East Tennessee St.","SC",57.1,112.7,16,50.8,1.9,9.7,11.9,13,0,2.9,20.4,"Jr","Jun-00","Winthrop",1.91173
"678","Elijah Joiner","Tulsa","Amer",78,108.6,21,52.1,0.9,14.5,27.5,19.5,0.6,1.9,53.6,"Sr","3-Jun","Iona",1.53394
"679","Tibet Gorener","Arizona","P12",2.9,79.1,18.2,50,0,23,6.2,32.2,0,0,0,"Fr","9-Jun","San Jose St.",-1.8938
"680","Courtney Brown Jr.","Milwaukee","Horz",41.1,104.2,12.9,48.8,5,15.3,2.8,10.6,0.3,1.1,23.8,"So","7-Jun","St. Thomas",-1.6472
"681","Rashun Williams","South Florida","Amer",27.1,95.2,14.2,41.2,7.9,9.9,3.5,14.4,1.1,1,15.8,"Jr","6-Jun","Radford",-0.925571
"682","Cooper Kaifes","Loyola Chicago","MVC",16.8,75.1,18.8,39.2,0.7,13.9,13.5,25.5,0,1.3,7.8,"So","3-Jun","Samford",-0.0600503
"683","Royce Hamm Jr.","Texas","B12",17.7,106.8,12.5,54.2,10.9,20.3,2.8,14.2,4.3,0.9,27.8,"Sr","9-Jun","UNLV",2.59432
"684","Sloan Seymour","George Washington","A10",21.8,111.8,16.2,51.2,0.8,5.2,8.1,4.8,0.7,0.4,27.9,"Jr","9-Jun","New Hampshire",-2.40129
"685","Terrell Ard Jr.","UAB","CUSA",0.7,200,5,100,0,29.4,0,0,0,0,0,"Fr","7-Jun","Presbyterian",1.62937
"686","PJ Fuller","TCU","B12",56.7,85.1,17,46,1.8,7.9,12.1,28.8,1.1,1.8,31.7,"So","4-Jun","Washington",0.167899
"687","Sincere Carry","Duquesne","A10",21,84.1,24,43.4,5,12.6,27,29,0,3.1,60.5,"Jr","1-Jun","Kent St.",0.183628
"688","Eric Parrish","UTSA","CUSA",51.5,97.4,18,49.5,6.5,14.6,14.9,24.5,2.5,2.5,28.3,"Jr","6-Jun","Grambling St.",0.620039
"689","Tai Bibbs","Columbia","Ivy",66.3,87.6,14.9,40.9,1.5,13.2,5.3,11.9,0.7,2,35.2,"Jr","3-Jun","Howard",-0.28834
"690","Greg Parham","VMI","SC",88.8,112.4,26.1,55.5,2.6,9.5,23.1,14.1,0.3,1.8,23.4,"Sr","4-Jun","South Alabama",-1.46564
"691","Marco Anthony","Utah St.","MWC",80,99.6,19.2,45.7,5.3,11.6,17.9,19.1,1.6,1.6,37,"Jr","5-Jun","Utah",2.15714
"692","Diante Smith","TCU","B12",2.7,65.8,24.1,42.9,16.9,8.2,7.3,43.8,0,0,0,"So","7-Jun","South Alabama",-5.05671
"693","Kwane Marble II","Wyoming","MWC",52.3,107.1,22.4,51,6.9,14,10.3,16.9,0.2,2.5,63.9,"So","6-Jun","Loyola Marymount",-0.974112
"694","K.J. Walton","Ball St.","MAC",63,108.6,26.5,54.3,9.1,12.6,8.9,17.2,0.7,2.4,39.3,"Sr","3-Jun","Akron",-0.335789
"695","James Akinjo","Arizona","P12",86.5,110.3,24.5,46.2,1,6.5,31.1,15.8,0,2.4,39,"Jr","1-Jun","Baylor",0.740374
"696","Olivier-Maxence Prosper","Clemson","ACC",22.1,94.4,18.3,37.5,10.4,13.2,5.7,12.7,1.8,1.2,42.3,"Fr","8-Jun","Marquette",0.66482
"697","Wilfried Likayi","New Mexico St.","WAC",30.1,119.2,17,54.8,6.8,12.7,5.4,7,1.7,0.9,19,"Jr","9-Jun","Coastal Carolina",-0.518486
"698","Matt Bradley","California","P12",57.4,103.7,31.2,52.7,3.6,15.5,14.4,18.1,0.5,0.7,40.7,"Jr","4-Jun","San Diego St.",-0.0996034
"699","Darrious Agnew","Southeast Missouri St.","OVC",17.9,100.7,25.3,52.9,11.9,17.9,9,15,2.9,1.5,58.8,"Sr","8-Jun","Alcorn St.",-1.48091
"700","Ronnie DeGray III","Massachusetts","A10",66.8,108.3,15.7,59.6,5.3,14.3,9.9,18.8,1,0.7,33,"Fr","7-Jun","Missouri",-0.249797
"701","Chad Baker","Duquesne","A10",50.8,117.5,17.1,55.7,3,10.1,9.6,12.1,4.2,2.4,30.5,"Fr","7-Jun","San Diego St.",2.44373
"702","Brison Gresham","Houston","Amer",43,107.3,10.4,56.3,8.5,11,3.3,20.9,10.9,1.8,38,"Sr","8-Jun","Texas Southern",4.99355
"703","DJ Gordon","Penn St.","B10",2.1,37.5,27.5,11.1,10.1,17.9,0,10.1,0,0,55.6,"Fr","5-Jun","Fordham",-6.39784
"704","David Collins","South Florida","Amer",76.2,88.7,26.2,45.4,1.5,12,25.2,23.6,1.1,2.4,51.4,"Sr","4-Jun","Clemson",0.463912
"705","Jerome Desrosiers","Princeton","Ivy",31.8,123.7,17.4,60.7,3.8,21.2,10.4,9.3,0.9,1.3,16.3,"Jr","7-Jun","Hawaii",-0.481501
"706","Tyree Ihenacho","North Dakota","Sum",70,90.3,21.1,46.1,5.3,16,26.3,24.9,0.7,2.8,33.7,"Fr","4-Jun","James Madison",-0.0481747
"707","Jalen Warren","Florida Gulf Coast","ASun",61.9,98.5,23.7,51.7,1.3,6.7,16.3,20.2,1.1,1.4,26.5,"Sr","3-Jun","Illinois Chicago",-1.40723
"708","Charles Falden","Winthrop","BSth",51.9,111.7,20.6,55.9,5,12.2,5.1,17.5,0.4,2.1,28.9,"Sr","3-Jun","James Madison",0.514565
"709","Jamison Overton","Utah Valley","WAC",65.1,98.1,25.9,49,4.7,10.8,14.2,17.2,2.9,2.2,56.1,"Sr","6-Jun","Weber St.",0.365782
"710","Charles Manning Jr.","LSU","SEC",9.4,95.5,14.5,41.4,6.1,11.2,7.6,14,1,1.5,3.4,"Sr","5-Jun","South Alabama",-0.34143
"711","Josh LeBlanc Sr.","LSU","SEC",35.9,130.7,10,66.7,11.8,16,5.3,11.9,4.9,3.3,42.6,"Jr","7-Jun","UAB",3.30541
"712","Justin Johnson","Southern Miss","CUSA",42.9,96.4,18.2,45.2,3.3,9.8,13.4,14.6,2.6,1.5,32.4,"Jr","6-Jun","UT Rio Grande Valley",0.333484
"713","Matt Cross","Miami FL","ACC",34.1,105.5,14.5,57.7,4.6,10.7,11.3,22.9,2.2,1.7,10.3,"Fr","7-Jun","Louisville",0.746508
"714","Yuat Alok","Coppin St.","MEAC",26,88.8,23.2,62,7.4,19.7,8.4,31.1,4.3,0.7,25.3,"Sr","11-Jun","New Mexico St.",-0.530117
"715","Mark Smith","Missouri","SEC",73.2,97.7,17.5,46.5,2.1,10.1,6.4,16,0.5,1.8,32.6,"Sr","5-Jun","Kansas St.",0.937778
"716","Aaron Estrada","Oregon","P12",10,94.2,15.1,48.1,0,18.6,10.5,20.8,0,1.6,15.4,"So","4-Jun","Hofstra",0.704736
"717","Ray Salnave","DePaul","BE",57.8,82.3,18.5,37.5,2.6,11.2,10.5,22.8,0.3,2.3,21.1,"Sr","3-Jun","UMBC",1.31693
"718","Jelly Walker","Tulane","Amer",83.7,97.8,24.3,45.7,1.4,5.2,32.9,16.8,0.2,3,25.9,"Jr","11-May","UAB",0.461944
"719","Jakolby Long","Southern Illinois","MVC",6.2,89.3,14.9,50,2,12,9.4,32.7,1.9,2.9,75,"Sr","5-Jun","Bethune Cookman",0.663537
"720","Brandon Stone","La Salle","A10",2.9,31.8,18.1,33.3,4.1,25.9,6,68.5,16.3,0,0,"So","11-Jun","Robert Morris",1.78906
"721","Dante Treacy","Robert Morris","Horz",76,83.9,17.2,37.4,1.8,8.4,24.9,25.6,0.8,1.8,23.6,"Jr","Jun-00","UNC Greensboro",-2.13129
"722","Hayden Koval","UNC Greensboro","SC",48.9,126,14.8,54.8,5.6,15.5,4.5,6.5,11.8,0.9,31.6,"Sr","1-Jul","Cincinnati",3.19814
"723","Walt McGrory","Wisconsin","B10",0.1,0,0,0,0,0,0,0,0,0,0,"Sr","3-Jun","South Dakota",1.83451
"724","Holland Woods","Arizona St.","P12",65,107.1,13.3,48.2,1,8.8,12.6,11.4,0,2.1,26.2,"Sr","1-Jun","Grand Canyon",1.14303
"725","Moussa Cisse","Memphis","Amer",46.4,90.9,20.9,55.2,13.4,23.7,5,22.4,10.5,0.9,51,"Fr","10-Jun","Oklahoma St.",2.99154
"726","Shawndarius Cowart","Hofstra","CAA",3.4,65.5,16.3,25,0,11.1,21.1,45.8,0,5.6,50,"Jr","2-Jun","Grambling St.",2.82029
"727","Elyjah Williams","Fairleigh Dickinson","NEC",72,105.9,22.4,60.5,6,20,18.8,25,5,2.1,24.3,"Sr","7-Jun","Northwestern",-0.44317
"728","Demond Robinson","Murray St.","OVC",54.4,102.6,15.6,60.2,7.6,14.4,8,27.5,4.7,1.4,22.3,"So","8-Jun","Kennesaw St.",0.825099
"729","Hakim Byrd","Marist","MAAC",58.4,98.7,21.4,46.9,1.5,8.2,18.1,18,0,2.2,34,"Fr","10-May","UMBC",-0.229415
"730","Charlie Moore","DePaul","BE",67.1,96.3,26.6,47.4,2.5,9.6,28.2,21.9,0,1.9,20.1,"Sr","11-May","Miami FL",-0.160305
"731","Pavlo Dziuba","Arizona St.","P12",3.3,50.1,7.7,100,0,7.2,0,65.5,3.3,0,200,"Fr","8-Jun","Maryland",-0.923733
"732","Micah Peavy","Texas Tech","B12",50.3,99,19.2,45.9,11.2,7,13.5,17.5,1.3,1.7,23.9,"Fr","7-Jun","TCU",0.979131
"733","Jannson Williams","Marshall","CUSA",59.9,106,17.4,53.4,3.3,16.1,2.5,8.9,8.7,1.5,14.6,"Sr","9-Jun","Eastern Kentucky",1.11685
"734","Tavian Dunn-Martin","Duquesne","A10",75.4,92.8,21.6,43.9,0.8,8.1,23.7,21.8,0,1.9,24.4,"Sr","8-May","Florida Gulf Coast",-0.510929
"735","Marcus Tsohonis","Washington","P12",44.1,101.5,27,51.5,4.2,8.5,13.4,14.6,0.2,1,24.1,"So","3-Jun","VCU",-1.87868
"736","Savion Flagg","Texas A&M","SEC",61.7,104.3,20.7,48.1,8.6,12.3,20,18.4,1.9,1.6,24.2,"Sr","7-Jun","Sam Houston St.",0.397897
"737","Trent Buttrick","Penn St.","B10",33,97.3,14.3,51.5,7.6,19.5,7.1,26.8,3.2,2.2,16.7,"Sr","8-Jun","Massachusetts",2.06191
"738","Christian Gray","Fresno St.","MWC",26.4,109.7,19.9,59.6,10.6,14.5,6,19.4,0.5,0.3,76.9,"Sr","6-Jun","Cal St. Northridge",-1.49808
"739","Christian Ings","Rider","MAAC",60,87.1,21.9,42,2.8,13.8,18.3,24.1,0.4,2,60.6,"So","2-Jun","Norfolk St.",-1.71905
"740","Justin McKoy","Virginia","ACC",21.3,107.7,20.8,50.9,11.1,26.1,9.4,14.8,0,1.2,17.2,"So","8-Jun","North Carolina",0.0796744
"741","Elijah Hardy","Portland St.","BSky",38.6,82.1,28.6,38.2,4.4,15.7,16.4,20.7,0.4,3.9,22,"Jr","2-Jun","Cal St. Northridge",0.680548
"742","Jermaine Marshall","Akron","MAC",12.1,99.7,18.5,30.4,8.7,33,8.1,15,1,2.2,82.6,"So","6-Jun","Samford",2.23247
"743","Joey Reilly","Holy Cross","Pat",0.9,0,0,0,0,19.8,25.4,0,0,0,0,"So","Jun-00","Sacred Heart",-2.17788
"744","Ques Glover","Florida","SEC",16.7,81.4,21.3,42.4,2.2,8.5,14,31.9,0,3.7,23.9,"So","11-May","Samford",1.7149
"745","Oumar Ballo","Gonzaga","WCC",11.7,100.5,21.5,62.9,13,16.1,2.9,26.6,3.9,1.8,82.9,"Fr","Jul-00","Arizona",1.54428
"746","DeAngelo Epps","College of Charleston","CAA",54.1,92.3,15.9,52,2.6,11.1,4.7,25.1,2,1.8,25,"So","5-Jun","Hampton",-0.898537
"747","Jayden Gardner","East Carolina","Amer",88.1,99.8,26.7,46.3,6.5,21.5,10.2,14.3,0.6,0.9,51.4,"Jr","7-Jun","Virginia",-0.542372
"748","Carter Collins","Davidson","A10",64.6,117.2,22.2,55.6,2.5,14.8,20.9,13.5,1.2,1.6,31,"Sr","3-Jun","Murray St.",0.436763
"749","Christian Bishop","Creighton","BE",58,115,21.8,68.4,7.8,21.7,10,18.9,4.8,1.7,50.7,"Jr","7-Jun","Texas",3.23598
"750","Tim Ceaser","Coastal Carolina","SB",30,78.9,18.2,38.7,7.3,14.7,6.8,29.8,5.1,0.6,19.7,"So","9-Jun","Utah Valley",-0.863798
"751","Kaiden Rice","The Citadel","SC",88.3,104.5,22.1,51.1,2,11.8,5.8,9.5,0.1,0.6,16.1,"Sr","7-Jun","Georgetown",-3.67741
"752","De'Monte Buckingham","Cal St. Bakersfield","BW",47.5,103.7,21,43.7,6.2,20.6,13.3,15.3,0.6,1.6,21.5,"Sr","4-Jun","UNC Greensboro",0.0290077
"753","Nate Jenkins","Iowa St.","B12",4.9,76.1,12.7,28.6,7.2,7.4,7.4,28.5,0,4.8,28.6,"So","2-Jun","Green Bay",0.629006
"754","LaDavius Draine","Southern Miss","CUSA",71.1,82.8,19.4,44.3,2,15.2,14.1,23.3,0,1.9,15.8,"Sr","4-Jun","Tulsa",-0.151755
"755","Marvin Johnson","Eastern Illinois","OVC",72.2,92.9,32.2,49.3,4.6,15.2,34.3,26,2.2,3.6,21.6,"Sr","6-Jun","Oklahoma",-0.150402
"756","Serrel Smith","East Tennessee St.","SC",59.1,94.2,17.8,39.7,2.1,9.8,9.2,16.5,0.2,2,35.2,"Jr","4-Jun","South Florida",-0.0287392
"757","Ody Oguama","Wake Forest","ACC",49.6,103,20.7,47.3,12.1,18,3.8,15.1,1.9,1,57.3,"So","9-Jun","Cincinnati",-0.818643
"758","Jaelen House","Arizona St.","P12",38.9,91.6,17,50,1.1,11.4,14.4,21.4,0,4.8,12.6,"So","1-Jun","New Mexico",3.18595
"759","Au'Diese Toney","Pittsburgh","ACC",63.6,106.6,21.7,51.8,7.2,11.9,13.4,18.2,0.4,2.1,52.4,"Jr","6-Jun","Arkansas",0.396144
"760","Isiah Dasher","Portland","WCC",49.5,83,22.4,41.7,2.2,12.7,13.7,17.1,2.4,2.6,30,"Jr","3-Jun","Saint Peter's",-1.06489
"761","Bahaide Haidara","George Mason","A10",21.3,99.6,19.4,54.8,17.3,19.3,13.7,21,2.4,3.8,38.1,"So","6-Jun","St. Francis NY",1.30953
"762","Jamal Cain","Marquette","BE",74.1,107.4,16.4,51.8,5.9,17.4,6.7,13.2,0.9,1.7,16.1,"Sr","7-Jun","Oakland",1.64298
"763","Riley Voss","Cornell","Ivy",34.8,85.3,14.4,43.8,2.1,13.9,15.6,21.7,1.7,2.8,4.2,"Jr","6-Jun","Wright St.",0.0999771
"764","Alphonso Anderson","Utah St.","MWC",40.3,102.6,21.1,46.8,6.5,12.1,7.4,13.3,0.3,1.4,24.1,"Sr","6-Jun","Pacific",0.488955
"765","Xavier Johnson","Pittsburgh","ACC",58.5,105.8,28.9,49.2,1.9,11.8,42.2,23,0.5,2.6,47.3,"Jr","3-Jun","Indiana",0.912581
"766","Anderson Kopp","Lamar","Slnd",68.6,91.3,22.2,40.2,3.3,14.3,9.4,12.6,1.2,2,24.1,"So","5-Jun","UMKC",-1.56023
"767","Rashad Williams","Oakland","Horz",64.2,96.3,23.2,47.5,0.4,5.8,6.7,12.9,0,1.6,13,"Jr","2-Jun","Saint Louis",-3.59682
"768","Jalen Coleman-Lands","Iowa St.","B12",78.5,103.1,21.5,54,3.6,10.2,7.8,16.1,0.3,1.4,13,"Sr","4-Jun","Kansas",-1.019
"769","Yor Anei","SMU","Amer",27.9,112,17.7,59.8,9.2,5.1,3,20,14.4,1.5,52.2,"Jr","10-Jun","DePaul",4.30364
"770","Jaemyn Brakefield","Duke","ACC",28.5,99.9,15.9,48.7,6.2,17.7,6,14.5,3,1.9,16,"Fr","8-Jun","Mississippi",0.760708
"771","Zach Cooks","NJIT","AE",93.1,96.5,25.3,46.6,2.1,14.1,9.5,13.3,0.2,3.4,30.1,"Sr","10-May","Hofstra",-0.0920615
"772","David Walker","South Alabama","SB",5.2,105.1,26.1,52.4,2.2,4.2,5,4.4,0,1.2,57.1,"Jr","3-Jun","Cal St. Bakersfield",-5.43215
"773","Kamari Williams","Boston College","ACC",23.1,88.1,13.3,46.3,4.7,6.5,3.9,20.3,0.6,0.9,10,"So","7-Jun","Miami OH",-2.13851
"774","Silvio De Sousa","Kansas","B12",11.6,88.3,23,48.4,17.5,21.8,2.5,29.1,12.5,0.8,77.4,"Jr","9-Jun","Chattanooga",2.7576
"775","Charlie Daniels","Stephen F. Austin","Slnd",36.3,95.7,19.1,60.7,14.6,14.6,5.4,27.2,3.5,1.7,50.8,"Sr","9-Jun","Minnesota",-0.855336
"776","Mattia Acunzo","Toledo","MAC",37,122.6,18.1,59.7,7.7,17.4,9.9,14.7,0.9,0.9,41.5,"Fr","8-Jun","Robert Morris",-0.585426
"777","Darweshi Hunter","Weber St.","BSky",2.9,55.8,20.4,21.4,5.9,5.1,13.3,24,0,2.4,0,"So","5-Jun","Northern Illinois",-4.23582
"778","Ahmir Langlais","Western Carolina","SC",21.8,89,18.5,48.2,8.6,22.7,4.3,17.5,1.5,0.5,44.6,"Fr","8-Jun","USC Upstate",-1.88654
"779","Alfred Hollins","Oregon St.","P12",1.3,67.5,23.2,50,7,7,11.1,30.9,0,10.7,133.3,"Sr","6-Jun","UTEP",8.23351
"780","Kenny Cooper","Western Kentucky","CUSA",31.3,82.2,14.8,34.7,1.3,8.6,19.8,28.9,0.9,2.4,50.8,"Sr","Jun-00","Tennessee St.",1.05901
"781","Mike Nuga","Kent St.","MAC",45,125,20.6,61.5,3.1,15.4,11,11.7,0,2,18.6,"Sr","2-Jun","UNLV",0.550389
"782","Myles Douglas","Saint Joseph's","A10",12.8,94.5,18.7,50,2,11.7,13.5,13.9,0,0.5,28.1,"Jr","7-Jun","Morgan St.",-1.52321
"783","Reed Farley","Harvard","Ivy",8,69.3,14.8,25,9.7,6,7.2,16.1,0,2.4,0,"Fr","4-Jun","UC San Diego",0.316097
"784","Aquan Smart","Maryland","B10",11.7,69.4,17.7,32.1,1.8,12.2,10.5,22.3,2.6,0,50,"Fr","3-Jun","FIU",-0.995545
"785","Michael Cubbage","Marist","MAAC",11.6,101.5,22.5,51.5,2.5,21,5.1,13.4,0,3.6,35.3,"Sr","4-Jun","St. Francis NY",2.73674
"786","Logan Morrissey","Air Force","MWC",0.6,0,0,0,0,0,0,0,0,0,0,"Fr","4-Jun","UNC Wilmington",-6.21769
"787","Broc Finstuen","Pacific","WCC",70.2,116.3,19,52.5,9.7,14.8,6.9,8.9,1.8,1.2,38.6,"Sr","4-Jun","Cleveland St.",0.33758
"788","Caleb Stone-Carrawell","Charlotte","CUSA",13.1,65.5,18.9,31.5,3.1,16,5,25.7,1.9,0,48.1,"Fr","7-Jun","Austin Peay",-2.85577
"789","Tommy Bruner","USC Upstate","BSth",76.8,92.8,27.5,47.4,2.1,8.5,29.4,23.2,0,1.8,23,"So","1-Jun","Jacksonville",-3.3188
"790","Ishmael El-Amin","Ball St.","MAC",82.9,101.4,24.8,48.3,0.6,8.8,17.5,16,0.7,2.2,20.7,"Sr","3-Jun","Rhode Island",-0.00893505
"791","Grayson Carter","UT Arlington","SB",23.4,94.2,14.5,45.2,3.7,7.3,4.4,18.1,1.9,0.5,15.4,"So","10-Jun","Texas Southern",-2.29175
"792","R.J. Eytle-Rock","UMBC","AE",75,104.6,25.8,53.1,2.8,15.3,18.9,21.4,0.2,0.9,52.1,"Jr","3-Jun","Utah St.",-0.215285
"793","Hameir Wright","Washington","P12",58.8,88.8,16.6,47.9,4.3,15.5,6.2,22.3,4.3,2.1,24.1,"Sr","9-Jun","North Texas",2.17764
"794","Khadim Sy","Mississippi","SEC",13.8,97.3,16,47.7,6.7,12.3,5.1,19.1,3.1,2.3,4.7,"Sr","10-Jun","Wake Forest",1.77913
"795","Ismael Massoud","Wake Forest","ACC",54.3,90.8,23,44.8,4,15.6,5.4,16.9,0.3,1,25,"So","8-Jun","Kansas St.",-1.62751
"796","Seth Pinkney","Quinnipiac","MAAC",56.9,135.1,12.6,79.4,6.6,15.5,4.5,13,10,1.3,92.5,"So","1-Jul","FIU",3.90015
"797","Mikey Howell","UC San Diego","BW",73.6,95.6,19.1,46.8,1.8,8.9,35.2,27.7,0.5,2.9,30.8,"Sr","3-Jun","Bradley",-0.700594
"798","Austin Butler","Holy Cross","Pat",82.9,105.9,24,56.6,6.6,23.8,7.5,16.5,0.8,2.8,28.4,"Sr","5-Jun","Charlotte",-0.809844
"799","Isaiah Poor Bear-Chandler","Wichita St.","Amer",23.7,94.7,13.3,40.5,9.3,10,3.1,13.7,3.4,0.3,35.1,"Jr","9-Jun","Nebraska Omaha",0.122374
"800","Antavion Collum","Mississippi","SEC",2.8,86.6,24.1,56.3,14.4,14.9,25.1,30.6,0,3.7,37.5,"So","7-Jun","Cal St. Bakersfield",3.26004
"801","Both Gach","Minnesota","B10",56.1,95.2,17.6,46.4,2.1,15.5,17.1,22.3,0.3,1.5,31.1,"Jr","6-Jun","Utah",0.779851
"802","Zion Williams","UMKC","Sum",80.6,90.9,18,48.5,5.6,17.1,14.8,25.2,0.8,2.8,27.7,"Sr","4-Jun","Gardner Webb",0.965462
"803","Cameron Wilbon","Robert Morris","Horz",43.2,97,17.5,47.5,7.4,14.5,4,19.5,0.7,1.1,37.5,"Jr","5-Jun","Sacramento St.",-2.651
"804","Tre' Williams","Minnesota","B10",42.8,89.1,18,48.3,2.8,11.7,11.6,17.4,0.8,1.9,21.2,"So","5-Jun","Oregon St.",0.930421
"805","Danilo Djuricic","Harvard","Ivy",45.4,124.6,15.7,54.2,9.5,17.3,7.8,9.3,2.1,0.6,25,"Jr","8-Jun","Santa Clara",-0.21307
"806","Jalyn McCreary","South Carolina","SEC",26.8,95.8,20.3,48.7,9.7,11.2,4.4,18.6,8.8,1.9,28.9,"So","8-Jun","South Florida",2.1518
"807","Josh O'Garro","Oklahoma","B12",0.4,0,14.5,0,0,0,0,100,0,0,0,"Fr","5-Jun","San Jose St.",-8.17682
"808","Alondes Williams","Oklahoma","B12",40.5,106.1,19.8,49.6,4.9,12.2,14.1,15.2,1.5,2.2,23,"Sr","5-Jun","Wake Forest",1.41371
"809","D.J. Jeffries","Memphis","Amer",64.1,95.6,21.6,49.6,5.7,16,14.7,21.4,4,2,30.8,"So","7-Jun","Mississippi St.",3.08195
"810","Andrew Junkin","Mississippi St.","SEC",0.9,109.3,10.8,100,0,0,0,45.4,9.7,0,0,"So","11-Jun","Elon",5.02088
"811","Marcus Weathers","Duquesne","A10",74,103.3,27.6,51.2,9.8,18.3,12,16.6,2.6,1.8,49.5,"Sr","5-Jun","SMU",0.447545
"812","Jarvis Omersa","Minnesota","B10",5.9,114.1,10.7,57.1,5.8,19.3,16.1,22.9,4.3,7.4,85.7,"Jr","6-Jun","St. Thomas",9.05641
"813","Elijah Olaniyi","Miami FL","ACC",63.1,95.2,18.5,47.6,4.3,13.8,5.8,17.6,1.5,1.6,28.9,"Sr","5-Jun","Stony Brook",-0.0762841
"814","Tari Eason","Cincinnati","Amer",49,90.8,24.4,49.3,12.6,21.8,14.3,25.4,7,3.4,32.2,"Fr","8-Jun","LSU",2.68998
"815","Zion Tordoff","Marist","MAAC",25,99.4,19.4,51.7,12,15.1,13.2,22.6,0.9,0.8,68.3,"Jr","8-Jun","Houston Baptist",-1.52761
"816","Oscar Lopez Jr.","DePaul","BE",9.6,104.8,24,63.5,5.8,16.1,23.2,25.6,4.7,0.8,15.4,"So","4-Jun","Central Michigan",0.492121
"817","Dimon Carrigan","FIU","CUSA",42.8,112.7,18.5,60.7,15,22.2,7.5,18.2,12.6,2.6,52.8,"Sr","9-Jun","West Virginia",2.83464
